productId,name,card_number,rarity,card_type,hp,stage,retreat_cost,weakness,resistance,set_name,release_date,printing_type,market_price_usd
44420,Magneton (11),11/62,Holo Rare,Lightning,80,Stage 1,2,F,,Fossil,1999-10-10,Unlimited Holofoil,20.07
44421,Moltres (12),12/62,Holo Rare,Fire,70,Basic,2,,F-30,Fossil,1999-10-10,1st Edition Holofoil,194.55
44421,Moltres (12),12/62,Holo Rare,Fire,70,Basic,2,,F-30,Fossil,1999-10-10,Unlimited Holofoil,64.84
44422,Muk (13),13/62,Holo Rare,Grass,70,Stage 1,2,P,,Fossil,1999-10-10,1st Edition Holofoil,63.86
44422,Muk (13),13/62,Holo Rare,Grass,70,Stage 1,2,P,,Fossil,1999-10-10,Unlimited Holofoil,10.99
44423,Raichu (14),14/62,Holo Rare,Lightning,90,Stage 1,1,F,,Fossil,1999-10-10,1st Edition Holofoil,131.05
44423,Raichu (14),14/62,Holo Rare,Lightning,90,Stage 1,1,F,,Fossil,1999-10-10,Unlimited Holofoil,46.12
44424,Zapdos (15),15/62,Holo Rare,Lightning,80,Basic,2,,F-30,Fossil,1999-10-10,1st Edition Holofoil,168.18
44424,Zapdos (15),15/62,Holo Rare,Lightning,80,Basic,2,,F-30,Fossil,1999-10-10,Unlimited Holofoil,48.3
44425,Articuno (17),17/62,Rare,Water,70,Basic,2,None,F-30,Fossil,1999-10-10,1st Edition,30.53
44425,Articuno (17),17/62,Rare,Water,70,Basic,2,None,F-30,Fossil,1999-10-10,Unlimited,10.11
44426,Ditto (18),18/62,Rare,Colorless,50,Basic,1,F,P-30,Fossil,1999-10-10,1st Edition,22.88
44426,Ditto (18),18/62,Rare,Colorless,50,Basic,1,F,P-30,Fossil,1999-10-10,Unlimited,14.98
44427,Dragonite (19),19/62,Rare,Colorless,100,Stage 2,1,,F-30,Fossil,1999-10-10,1st Edition,97.74
44427,Dragonite (19),19/62,Rare,Colorless,100,Stage 2,1,,F-30,Fossil,1999-10-10,Unlimited,41.11
44428,Gengar (20),20/62,Rare,Psychic,80,Stage 2,1,,F-30,Fossil,1999-10-10,1st Edition,108.56
44428,Gengar (20),20/62,Rare,Psychic,80,Stage 2,1,,F-30,Fossil,1999-10-10,Unlimited,42.26
44429,Haunter (21),21/62,Rare,Psychic,50,Stage 1,,,F-30,Fossil,1999-10-10,1st Edition,23.44
44429,Haunter (21),21/62,Rare,Psychic,50,Stage 1,,,F-30,Fossil,1999-10-10,Unlimited,11.45
44430,Hitmonlee (22),22/62,Rare,Fighting,60,Basic,1,P,,Fossil,1999-10-10,1st Edition,14.52
44430,Hitmonlee (22),22/62,Rare,Fighting,60,Basic,1,P,,Fossil,1999-10-10,Unlimited,5.8
44431,Hypno (23),23/62,Rare,Psychic,90,Stage 1,2,P,,Fossil,1999-10-10,1st Edition,17.3
44431,Hypno (23),23/62,Rare,Psychic,90,Stage 1,2,P,,Fossil,1999-10-10,Unlimited,5.55
44432,Kabutops (24),24/62,Rare,Fighting,60,Stage 2,1,G,,Fossil,1999-10-10,1st Edition,23.43
44432,Kabutops (24),24/62,Rare,Fighting,60,Stage 2,1,G,,Fossil,1999-10-10,Unlimited,7.02
44433,Arbok,31/62,Uncommon,Grass,60,Stage 1,2,P,,Fossil,1999-10-10,1st Edition,5.99
44433,Arbok,31/62,Uncommon,Grass,60,Stage 1,2,P,,Fossil,1999-10-10,Unlimited,1.39
44434,Cloyster,32/62,Uncommon,Water,50,Stage 1,2,L,,Fossil,1999-10-10,1st Edition,5.57
44434,Cloyster,32/62,Uncommon,Water,50,Stage 1,2,L,,Fossil,1999-10-10,Unlimited,1.48
44435,Gastly,33/62,Uncommon,Psychic,50,Basic,,,F-30,Fossil,1999-10-10,1st Edition,7.57
44435,Gastly,33/62,Uncommon,Psychic,50,Basic,,,F-30,Fossil,1999-10-10,Unlimited,1.49
44436,Golbat,34/62,Uncommon,Grass,60,Stage 1,,P,F-30,Fossil,1999-10-10,1st Edition,7.0
44436,Golbat,34/62,Uncommon,Grass,60,Stage 1,,P,F-30,Fossil,1999-10-10,Unlimited,0.75
44437,Golduck,35/62,Uncommon,Water,70,Stage 1,1,L,,Fossil,1999-10-10,1st Edition,7.66
44437,Golduck,35/62,Uncommon,Water,70,Stage 1,1,L,,Fossil,1999-10-10,Unlimited,1.33
44438,Golem,36/62,Uncommon,Fighting,80,Stage 2,4,G,,Fossil,1999-10-10,1st Edition,7.26
44438,Golem,36/62,Uncommon,Fighting,80,Stage 2,4,G,,Fossil,1999-10-10,Unlimited,1.64
44439,Graveler,37/62,Uncommon,Fighting,60,Stage 1,2,G,,Fossil,1999-10-10,1st Edition,4.38
44439,Graveler,37/62,Uncommon,Fighting,60,Stage 1,2,G,,Fossil,1999-10-10,Unlimited,0.99
44440,Kingler,38/62,Uncommon,Water,60,Stage 1,3,L,,Fossil,1999-10-10,1st Edition,3.54
44440,Kingler,38/62,Uncommon,Water,60,Stage 1,3,L,,Fossil,1999-10-10,Unlimited,0.89
44441,Magmar,39/62,Uncommon,Fire,70,Basic,1,W,,Fossil,1999-10-10,1st Edition,6.54
44441,Magmar,39/62,Uncommon,Fire,70,Basic,1,W,,Fossil,1999-10-10,Unlimited,1.06
44442,Omastar,40/62,Uncommon,Water,70,Stage 1,1,G,,Fossil,1999-10-10,1st Edition,5.91
44442,Omastar,40/62,Uncommon,Water,70,Stage 1,1,G,,Fossil,1999-10-10,Unlimited,1.41
44443,Sandslash,41/62,Uncommon,Fighting,70,Stage 1,1,G,L-30,Fossil,1999-10-10,1st Edition,6.75
44443,Sandslash,41/62,Uncommon,Fighting,70,Stage 1,1,G,L-30,Fossil,1999-10-10,Unlimited,1.14
44444,Seadra,42/62,Uncommon,Water,60,Stage 1,1,L,,Fossil,1999-10-10,1st Edition,5.19
44444,Seadra,42/62,Uncommon,Water,60,Stage 1,1,L,,Fossil,1999-10-10,Unlimited,0.94
44445,Slowbro,43/62,Uncommon,Psychic,60,Stage 1,1,P,,Fossil,1999-10-10,1st Edition,11.46
44445,Slowbro,43/62,Uncommon,Psychic,60,Stage 1,1,P,,Fossil,1999-10-10,Unlimited,1.8
44446,Tentacruel,44/62,Uncommon,Water,60,Stage 1,,L,,Fossil,1999-10-10,1st Edition,5.99
44446,Tentacruel,44/62,Uncommon,Water,60,Stage 1,,L,,Fossil,1999-10-10,Unlimited,1.19
44447,Weezing,45/62,Uncommon,Grass,60,Stage 1,1,P,,Fossil,1999-10-10,1st Edition,5.42
44447,Weezing,45/62,Uncommon,Grass,60,Stage 1,1,P,,Fossil,1999-10-10,Unlimited,1.89
44448,Ekans,46/62,Common,Grass,40,Basic,1,P,,Fossil,1999-10-10,1st Edition,1.82
44448,Ekans,46/62,Common,Grass,40,Basic,1,P,,Fossil,1999-10-10,Unlimited,0.53
44449,Geodude,47/62,Common,Fighting,50,Basic,1,G,,Fossil,1999-10-10,1st Edition,3.69
44449,Geodude,47/62,Common,Fighting,50,Basic,1,G,,Fossil,1999-10-10,Unlimited,0.55
44450,Grimer,48/62,Common,Grass,50,Basic,1,P,,Fossil,1999-10-10,1st Edition,3.33
44450,Grimer,48/62,Common,Grass,50,Basic,1,P,,Fossil,1999-10-10,Unlimited,0.54
44451,Horsea,49/62,Common,Water,40,Basic,,L,,Fossil,1999-10-10,1st Edition,2.88
44451,Horsea,49/62,Common,Water,40,Basic,,L,,Fossil,1999-10-10,Unlimited,0.5
44452,Kabuto,50/62,Common,Fighting,30,Stage 1,1,G,,Fossil,1999-10-10,1st Edition,16.08
44452,Kabuto,50/62,Common,Fighting,30,Stage 1,1,G,,Fossil,1999-10-10,Unlimited,2.08
44453,Krabby,51/62,Common,Water,50,Basic,2,L,,Fossil,1999-10-10,1st Edition,1.92
44453,Krabby,51/62,Common,Water,50,Basic,2,L,,Fossil,1999-10-10,Unlimited,0.5
44454,Omanyte,52/62,Common,Water,40,Stage 1,1,G,,Fossil,1999-10-10,1st Edition,3.38
44454,Omanyte,52/62,Common,Water,40,Stage 1,1,G,,Fossil,1999-10-10,Unlimited,1.14
44455,Psyduck,53/62,Common,Water,50,Basic,1,L,,Fossil,1999-10-10,1st Edition,11.66
44455,Psyduck,53/62,Common,Water,50,Basic,1,L,,Fossil,1999-10-10,Unlimited,2.27
44456,Shellder,54/62,Common,Water,30,Basic,1,L,,Fossil,1999-10-10,1st Edition,1.92
44456,Shellder,54/62,Common,Water,30,Basic,1,L,,Fossil,1999-10-10,Unlimited,0.48
44457,Slowpoke,55/62,Common,Psychic,50,Basic,1,P,,Fossil,1999-10-10,1st Edition,6.59
44457,Slowpoke,55/62,Common,Psychic,50,Basic,1,P,,Fossil,1999-10-10,Unlimited,1.03
44458,Tentacool,56/62,Common,Water,30,Basic,,L,,Fossil,1999-10-10,1st Edition,1.6
44458,Tentacool,56/62,Common,Water,30,Basic,,L,,Fossil,1999-10-10,Unlimited,0.5
44459,Zubat,57/62,Common,Grass,40,Basic,,P,F-30,Fossil,1999-10-10,1st Edition,2.39
44459,Zubat,57/62,Common,Grass,40,Basic,,P,F-30,Fossil,1999-10-10,Unlimited,0.53
44464,Mysterious Fossil,62/62,Common,Trainer,10,,,,,Fossil,1999-10-10,1st Edition,1.27
44464,Mysterious Fossil,62/62,Common,Trainer,10,,,,,Fossil,1999-10-10,Unlimited,0.35
106518,Articuno (2),02/62,Holo Rare,Water,70,Basic,2,,F-30,Fossil,1999-10-10,1st Edition Holofoil,203.99
106518,Articuno (2),02/62,Holo Rare,Water,70,Basic,2,,F-30,Fossil,1999-10-10,Unlimited Holofoil,78.22
106519,Ditto (3),03/62,Holo Rare,Colorless,50,Basic,1,F,P-30,Fossil,1999-10-10,1st Edition Holofoil,118.99
106519,Ditto (3),03/62,Holo Rare,Colorless,50,Basic,1,F,P-30,Fossil,1999-10-10,Unlimited Holofoil,49.08
106520,Dragonite (4),04/62,Holo Rare,Colorless,100,Stage 2,1,,F-30,Fossil,1999-10-10,1st Edition Holofoil,463.06
106520,Dragonite (4),04/62,Holo Rare,Colorless,100,Stage 2,1,,F-30,Fossil,1999-10-10,Unlimited Holofoil,191.65
106521,Gengar (5),05/62,Holo Rare,Psychic,80,Stage 2,1,,F-30,Fossil,1999-10-10,1st Edition Holofoil,663.25
106521,Gengar (5),05/62,Holo Rare,Psychic,80,Stage 2,1,,F-30,Fossil,1999-10-10,Unlimited Holofoil,216.22
106522,Haunter (6),06/62,Holo Rare,Psychic,50,Stage 1,,,F-30,Fossil,1999-10-10,1st Edition Holofoil,169.82
106522,Haunter (6),06/62,Holo Rare,Psychic,50,Stage 1,,,F-30,Fossil,1999-10-10,Unlimited Holofoil,51.77
106523,Hitmonlee (7),07/62,Holo Rare,Fighting,60,Basic,1,P,,Fossil,1999-10-10,1st Edition Holofoil,94.16
106523,Hitmonlee (7),07/62,Holo Rare,Fighting,60,Basic,1,P,,Fossil,1999-10-10,Unlimited Holofoil,42.93
106524,Hypno (8),08/62,Holo Rare,Psychic,90,Stage 1,2,P,,Fossil,1999-10-10,1st Edition Holofoil,84.38
106524,Hypno (8),08/62,Holo Rare,Psychic,90,Stage 1,2,P,,Fossil,1999-10-10,Unlimited Holofoil,41.87
106525,Kabutops (9),09/62,Holo Rare,Fighting,60,Stage 2,1,G,,Fossil,1999-10-10,1st Edition Holofoil,119.72
106525,Kabutops (9),09/62,Holo Rare,Fighting,60,Stage 2,1,G,,Fossil,1999-10-10,Unlimited Holofoil,43.27
106526,Aerodactyl (16),16/62,Rare,Fighting,60,Stage 1,2,G,F-30,Fossil,1999-10-10,1st Edition,24.33
106526,Aerodactyl (16),16/62,Rare,Fighting,60,Stage 1,2,G,F-30,Fossil,1999-10-10,Unlimited,10.18
106527,Lapras (25),25/62,Rare,Water,80,Basic,2,L,,Fossil,1999-10-10,1st Edition,28.12
106527,Lapras (25),25/62,Rare,Water,80,Basic,2,L,,Fossil,1999-10-10,Unlimited,9.96
106528,Magneton (26),26/62,Rare,Lightning,80,Stage 1,2,F,,Fossil,1999-10-10,1st Edition,13.96
106528,Magneton (26),26/62,Rare,Lightning,80,Stage 1,2,F,,Fossil,1999-10-10,Unlimited,6.87
106529,Moltres (27),27/62,Rare,Fire,70,Basic,2,,F-30,Fossil,1999-10-10,1st Edition,30.52
106529,Moltres (27),27/62,Rare,Fire,70,Basic,2,,F-30,Fossil,1999-10-10,Unlimited,10.58
106530,Muk (28),28/62,Rare,Grass,70,Stage 1,2,P,,Fossil,1999-10-10,1st Edition,15.49
106530,Muk (28),28/62,Rare,Grass,70,Stage 1,2,P,,Fossil,1999-10-10,Unlimited,4.69
106531,Raichu (29),29/62,Rare,Lightning,90,Stage 1,1,F,,Fossil,1999-10-10,1st Edition,24.63
106531,Raichu (29),29/62,Rare,Lightning,90,Stage 1,1,F,,Fossil,1999-10-10,Unlimited,8.32
106532,Zapdos (30),30/62,Rare,Lightning,80,Basic,2,,F-30,Fossil,1999-10-10,1st Edition,26.46
106532,Zapdos (30),30/62,Rare,Lightning,80,Basic,2,,F-30,Fossil,1999-10-10,Unlimited,10.0
675813,Erika's Oddish,001/217,Common,Grass,60,Basic,1,Rx2,,ME: Ascended Heroes,2026-01-30,Normal,0.14
675814,Erika's Gloom,002/217,Uncommon,Grass,90,Stage 1,1,Rx2,,ME: Ascended Heroes,2026-01-30,Normal,0.15
675815,Erika's Vileplume ex,003/217,Double Rare,Grass,310,Stage 2,2,Rx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.84
675816,Erika's Bellsprout,004/217,Common,Grass,60,Basic,1,Rx2,,ME: Ascended Heroes,2026-01-30,Normal,0.1
675817,Erika's Weepinbell,005/217,Uncommon,Grass,90,Stage 1,2,Rx2,,ME: Ascended Heroes,2026-01-30,Normal,0.15
675818,Erika's Victreebel,006/217,Rare,Grass,150,Stage 2,3,Rx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.17
675819,Erika's Tangela - 007/217,007/217,Common,Grass,60,Basic,2,Rx2,,ME: Ascended Heroes,2026-01-30,Normal,0.11
675820,Chikorita,008/217,Common,Grass,70,Basic,1,Rx2,,ME: Ascended Heroes,2026-01-30,Normal,0.21
675821,Bayleef,009/217,Uncommon,Grass,100,Stage 1,2,Rx2,,ME: Ascended Heroes,2026-01-30,Normal,0.16
675822,Mega Meganium ex - 010/217,010/217,Double Rare,Grass,360,Stage 2,2,Rx2,,ME: Ascended Heroes,2026-01-30,Holofoil,1.08
675823,Wurmple,011/217,Common,Grass,60,Basic,1,Rx2,,ME: Ascended Heroes,2026-01-30,Normal,0.19
675824,Silcoon,012/217,Common,Grass,90,Stage 1,3,Rx2,,ME: Ascended Heroes,2026-01-30,Normal,0.18
675825,Beautifly - 013/217,013/217,Uncommon,Grass,130,Stage 2,1,Rx2,,ME: Ascended Heroes,2026-01-30,Normal,0.07
675826,Cascoon,014/217,Common,Grass,90,Stage 1,3,Rx2,,ME: Ascended Heroes,2026-01-30,Normal,0.15
675827,Dustox - 015/217,015/217,Uncommon,Grass,140,Stage 2,1,Rx2,,ME: Ascended Heroes,2026-01-30,Normal,0.1
675828,Budew - 016/217,016/217,Common,Grass,30,Basic,,Rx2,,ME: Ascended Heroes,2026-01-30,Normal,0.14
675829,Grubbin,017/217,Common,Grass,70,Basic,2,Rx2,,ME: Ascended Heroes,2026-01-30,Normal,0.09
675830,Team Rocket's Tarountula,018/217,Common,Grass,50,Basic,1,Rx2,,ME: Ascended Heroes,2026-01-30,Normal,0.15
675831,Team Rocket's Spidops,019/217,Rare,Grass,130,Stage 1,2,Rx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.19
675832,Charmander,020/217,Common,Fire,80,Basic,1,Wx2,,ME: Ascended Heroes,2026-01-30,Normal,0.18
675833,Charmeleon,021/217,Uncommon,Fire,100,Stage 1,1,Wx2,,ME: Ascended Heroes,2026-01-30,Normal,0.23
675834,Mega Charizard Y ex - 022/217,022/217,Double Rare,Fire,360,Stage 2,1,Wx2,,ME: Ascended Heroes,2026-01-30,Holofoil,7.11
675835,Ethan's Slugma,023/217,Common,Fire,80,Basic,2,Wx2,,ME: Ascended Heroes,2026-01-30,Normal,0.05
675836,Ethan's Magcargo - 024/217,024/217,Rare,Fire,130,Stage 1,3,Wx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.21
675837,Entei,025/217,Rare,Fire,140,Basic,3,Wx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.23
675838,Ethan's Ho-Oh ex,026/217,Double Rare,Fire,230,Basic,2,Wx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.81
675839,Numel - 027/217,027/217,Common,Fire,80,Basic,3,Wx2,,ME: Ascended Heroes,2026-01-30,Normal,0.08
675840,Camerupt,028/217,Uncommon,Fire,140,Stage 1,3,Wx2,,ME: Ascended Heroes,2026-01-30,Normal,0.03
675841,Tepig,029/217,Common,Fire,80,Basic,2,Wx2,,ME: Ascended Heroes,2026-01-30,Normal,0.15
675842,Pignite,030/217,Uncommon,Fire,110,Stage 1,3,Wx2,,ME: Ascended Heroes,2026-01-30,Normal,0.11
675843,Mega Emboar ex - 031/217,031/217,Double Rare,Fire,380,Stage 2,4,Wx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.82
675844,N's Darumaka,032/217,Common,Fire,80,Basic,2,Wx2,,ME: Ascended Heroes,2026-01-30,Normal,0.2
675845,N's Darmanitan,033/217,Uncommon,Fire,140,Stage 1,3,Wx2,,ME: Ascended Heroes,2026-01-30,Normal,0.16
675846,Salandit,034/217,Common,Fire,70,Basic,1,Wx2,,ME: Ascended Heroes,2026-01-30,Normal,0.1
675847,Salazzle - 035/217,035/217,Uncommon,Fire,120,Stage 1,1,Wx2,,ME: Ascended Heroes,2026-01-30,Normal,0.09
675848,Scorbunny - 036/217,036/217,Common,Fire,70,Basic,1,Wx2,,ME: Ascended Heroes,2026-01-30,Normal,0.07
675849,Raboot,037/217,Common,Fire,90,Stage 1,1,Wx2,,ME: Ascended Heroes,2026-01-30,Normal,0.1
675850,Cinderace ex,038/217,Double Rare,Fire,320,Stage 2,0,Wx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.77
675851,Psyduck - 039/217,039/217,Common,Water,70,Basic,1,Lx2,,ME: Ascended Heroes,2026-01-30,Normal,0.23
675852,Golduck,040/217,Uncommon,Water,120,Stage 1,1,Lx2,,ME: Ascended Heroes,2026-01-30,Normal,0.18
675853,Totodile,041/217,Common,Water,80,Basic,1,Lx2,,ME: Ascended Heroes,2026-01-30,Normal,0.18
675854,Croconaw,042/217,Uncommon,Water,100,Stage 1,2,Lx2,,ME: Ascended Heroes,2026-01-30,Normal,0.25
675855,Mega Feraligatr ex - 043/217,043/217,Double Rare,Water,370,Stage 2,3,Lx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.98
675856,Sneasel,044/217,Common,Water,70,Basic,1,Mx2,,ME: Ascended Heroes,2026-01-30,Normal,0.15
675857,Weavile - 045/217,045/217,Uncommon,Water,100,Stage 1,1,Mx2,,ME: Ascended Heroes,2026-01-30,Normal,0.06
675858,Snorunt - 046/217,046/217,Common,Water,70,Basic,1,Mx2,,ME: Ascended Heroes,2026-01-30,Normal,0.2
675859,Mega Froslass ex - 047/217,047/217,Double Rare,Water,310,Stage 1,1,Mx2,,ME: Ascended Heroes,2026-01-30,Holofoil,1.68
675860,Regice ex,048/217,Double Rare,Water,230,Basic,3,Mx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.79
675861,N's Vanillite,049/217,Common,Water,60,Basic,1,Mx2,,ME: Ascended Heroes,2026-01-30,Normal,0.13
675862,N's Vanillish,050/217,Common,Water,100,Stage 1,1,Mx2,,ME: Ascended Heroes,2026-01-30,Normal,0.17
675863,N's Vanilluxe,051/217,Uncommon,Water,150,Stage 2,2,Mx2,,ME: Ascended Heroes,2026-01-30,Normal,0.14
675864,Snom,052/217,Common,Water,50,Basic,1,Mx2,,ME: Ascended Heroes,2026-01-30,Normal,0.16
675865,Frosmoth,053/217,Uncommon,Water,110,Stage 1,2,Mx2,,ME: Ascended Heroes,2026-01-30,Normal,0.08
675866,Glastrier,054/217,Uncommon,Water,130,Basic,2,Mx2,,ME: Ascended Heroes,2026-01-30,Normal,0.18
675867,Pikachu,055/217,Common,Lightning,70,Basic,1,Fx2,,ME: Ascended Heroes,2026-01-30,Normal,0.3
675868,Raichu,056/217,Uncommon,Lightning,130,Stage 1,1,Fx2,,ME: Ascended Heroes,2026-01-30,Normal,0.23
675869,Pikachu ex - 057/217,057/217,Double Rare,Lightning,200,Basic,1,Fx2,,ME: Ascended Heroes,2026-01-30,Holofoil,3.98
675870,Voltorb ex,058/217,Double Rare,Lightning,170,Basic,1,Fx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.76
675871,Tynamo,059/217,Common,Lightning,40,Basic,0,Fx2,,ME: Ascended Heroes,2026-01-30,Normal,0.11
675872,Eelektrik,060/217,Uncommon,Lightning,90,Stage 1,2,Fx2,,ME: Ascended Heroes,2026-01-30,Normal,0.19
675873,Mega Eelektross ex - 061/217,061/217,Double Rare,Lightning,350,Stage 2,2,Fx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.93
675874,Stunfisk,062/217,Common,Lightning,110,Basic,2,Fx2,,ME: Ascended Heroes,2026-01-30,Normal,0.16
675875,Helioptile,063/217,Common,Lightning,70,Basic,1,Fx2,,ME: Ascended Heroes,2026-01-30,Normal,0.14
675876,Heliolisk - 064/217,064/217,Uncommon,Lightning,120,Stage 1,1,Fx2,,ME: Ascended Heroes,2026-01-30,Normal,0.08
675877,Charjabug,065/217,Common,Lightning,100,Stage 1,2,Fx2,,ME: Ascended Heroes,2026-01-30,Normal,0.1
675878,Vikavolt - 066/217,066/217,Uncommon,Lightning,160,Stage 2,1,Fx2,,ME: Ascended Heroes,2026-01-30,Normal,0.09
675879,Tapu Koko,067/217,Rare,Lightning,120,Basic,1,Fx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.16
675880,Hop's Pincurchin ex,068/217,Double Rare,Lightning,200,Basic,2,Fx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.69
675881,Iono's Tadbulb,069/217,Common,Lightning,60,Basic,2,Fx2,,ME: Ascended Heroes,2026-01-30,Normal,0.13
675882,Iono's Bellibolt ex - 070/217,070/217,Double Rare,Lightning,280,Stage 1,2,Fx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.75
675883,Iono's Wattrel - 071/217,071/217,Common,Lightning,60,Basic,1,Lx2,F-30,ME: Ascended Heroes,2026-01-30,Normal,0.11
675884,Iono's Kilowattrel,072/217,Rare,Lightning,120,Stage 1,1,Lx2,F-30,ME: Ascended Heroes,2026-01-30,Holofoil,0.15
675885,Miraidon ex,073/217,Double Rare,Lightning,220,Basic,1,Fx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.73
675886,Clefairy,074/217,Common,Psychic,60,Basic,1,Mx2,,ME: Ascended Heroes,2026-01-30,Normal,0.23
675887,Clefable,075/217,Uncommon,Psychic,120,Stage 1,2,Mx2,,ME: Ascended Heroes,2026-01-30,Normal,0.14
675888,Lillie's Clefairy ex - 076/217,076/217,Double Rare,Psychic,190,Basic,1,Mx2,,ME: Ascended Heroes,2026-01-30,Holofoil,1.56
675889,Team Rocket's Exeggcute,077/217,Common,Psychic,60,Basic,1,Dx2,F-30,ME: Ascended Heroes,2026-01-30,Normal,0.17
675890,Team Rocket's Exeggutor,078/217,Rare,Psychic,140,Stage 1,3,Dx2,F-30,ME: Ascended Heroes,2026-01-30,Holofoil,0.19
675891,Team Rocket's Mewtwo ex - 079/217,079/217,Double Rare,Psychic,280,Basic,3,Dx2,F-30,ME: Ascended Heroes,2026-01-30,Holofoil,1.29
675892,Togepi,080/217,Common,Psychic,50,Basic,1,Mx2,,ME: Ascended Heroes,2026-01-30,Normal,0.16
675893,Togetic,081/217,Common,Psychic,90,Stage 1,1,Mx2,,ME: Ascended Heroes,2026-01-30,Normal,0.18
675894,Togekiss - 082/217,082/217,Rare,Psychic,140,Stage 2,1,Mx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.15
675895,Marill - 083/217,083/217,Common,Psychic,70,Basic,1,Mx2,,ME: Ascended Heroes,2026-01-30,Normal,0.09
675896,Azumarill ex,084/217,Double Rare,Psychic,270,Stage 1,2,Mx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.77
675897,Misdreavus - 085/217,085/217,Common,Psychic,60,Basic,1,Dx2,F-30,ME: Ascended Heroes,2026-01-30,Normal,0.1
675898,Mismagius,086/217,Rare,Psychic,110,Stage 1,1,Dx2,F-30,ME: Ascended Heroes,2026-01-30,Holofoil,0.15
675899,Ralts,087/217,Common,Psychic,70,Basic,1,Dx2,F-30,ME: Ascended Heroes,2026-01-30,Normal,0.16
675900,Kirlia,088/217,Common,Psychic,100,Stage 1,1,Dx2,F-30,ME: Ascended Heroes,2026-01-30,Normal,0.13
675901,Mega Gardevoir ex,089/217,Double Rare,Psychic,360,Stage 2,2,Dx2,F-30,ME: Ascended Heroes,2026-01-30,Holofoil,0.75
675902,Shuppet,090/217,Common,Psychic,60,Basic,1,Dx2,F-30,ME: Ascended Heroes,2026-01-30,Normal,0.1
675903,Banette - 091/217,091/217,Uncommon,Psychic,90,Stage 1,1,Dx2,F-30,ME: Ascended Heroes,2026-01-30,Normal,0.06
675904,Rotom,092/217,Common,Psychic,60,Basic,1,Dx2,F-30,ME: Ascended Heroes,2026-01-30,Normal,0.11
675905,Swirlix,093/217,Common,Psychic,60,Basic,1,Mx2,,ME: Ascended Heroes,2026-01-30,Normal,0.15
675906,Slurpuff - 094/217,094/217,Uncommon,Psychic,120,Stage 1,2,Mx2,,ME: Ascended Heroes,2026-01-30,Normal,0.13
675907,Hop's Phantump,095/217,Common,Psychic,70,Basic,2,Dx2,F-30,ME: Ascended Heroes,2026-01-30,Normal,0.18
675908,Hop's Trevenant - 096/217,096/217,Rare,Psychic,140,Stage 1,2,Dx2,F-30,ME: Ascended Heroes,2026-01-30,Holofoil,0.17
675909,Team Rocket's Mimikyu - 097/217,097/217,Uncommon,Psychic,60,Basic,0,Dx2,F-30,ME: Ascended Heroes,2026-01-30,Normal,0.21
675910,Spectrier,098/217,Rare,Psychic,120,Basic,1,Dx2,F-30,ME: Ascended Heroes,2026-01-30,Holofoil,0.24
675911,Munkidori,099/217,Rare,Psychic,110,Basic,1,Dx2,F-30,ME: Ascended Heroes,2026-01-30,Holofoil,0.23
675912,Team Rocket's Diglett,100/217,Common,Fighting,60,Basic,1,Gx2,,ME: Ascended Heroes,2026-01-30,Normal,0.14
675913,Team Rocket's Dugtrio - 101/217,101/217,Uncommon,Fighting,100,Stage 1,1,Gx2,,ME: Ascended Heroes,2026-01-30,Normal,0.13
675914,Hitmontop - 102/217,102/217,Common,Fighting,100,Basic,1,Px2,,ME: Ascended Heroes,2026-01-30,Normal,0.11
675915,Meditite,103/217,Common,Fighting,70,Basic,1,Px2,,ME: Ascended Heroes,2026-01-30,Normal,0.12
675916,Medicham - 104/217,104/217,Common,Fighting,120,Stage 1,1,Px2,,ME: Ascended Heroes,2026-01-30,Normal,0.12
675917,Lunatone,105/217,Rare,Fighting,110,Basic,1,Gx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.19
675918,Solrock,106/217,Uncommon,Fighting,110,Basic,1,Gx2,,ME: Ascended Heroes,2026-01-30,Normal,0.14
675919,Regirock ex,107/217,Double Rare,Fighting,230,Basic,3,Gx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.64
675920,Groudon,108/217,Rare,Fighting,140,Basic,3,Gx2,,ME: Ascended Heroes,2026-01-30,Holofoil,0.18
675921,Cynthia's Gible,109/217,Common,Fighting,70,Basic,1,Gx2,,ME: Ascended Heroes,2026-01-30,Normal,0.19
